snapped_at,price,market_cap,total_volume
2015-09-22 00:00:00 UTC,5.404041438249146e-07,54629.388192313505,429.9435601218716
2015-09-23 00:00:00 UTC,5.277454336436321e-07,53356.596208592455,563.9292977775027
2015-09-24 00:00:00 UTC,5.23160643982435e-07,52900.00537656872,161.01038647462062
2015-09-25 00:00:00 UTC,5.133187688016108e-07,51911.46661476539,237.4915510065513
2015-09-26 00:00:00 UTC,5.153877477546286e-07,52127.531624755655,109.14443163057842
2015-09-27 00:00:00 UTC,5.183203241862235e-07,52430.93718849007,120.68191061403155
2015-09-28 00:00:00 UTC,5.116652883338626e-07,51764.40458824321,252.37047139541846
2015-09-29 00:00:00 UTC,5.088431227946126e-07,51485.50701623227,411.4373995075503
2015-09-30 00:00:00 UTC,5.174411427902866e-07,52362.351131419586,156.48276451189955
2015-10-01 00:00:00 UTC,5.137170386248133e-07,51992.26931894335,117.79801402056735
2015-10-02 00:00:00 UTC,5.097118645034911e-07,51593.546749663554,106.40053744793876
2015-10-03 00:00:00 UTC,5.052828776954834e-07,51151.97792536469,78.57363202743856
2015-10-04 00:00:00 UTC,4.923857492001121e-07,49853.24966577098,124.68464002779712
2015-10-05 00:00:00 UTC,4.835270719409218e-07,48962.9280729405,158.56027692124766
2015-10-06 00:00:00 UTC,4.888740706939915e-07,49511.16947755569,162.3917877618621
2015-10-07 00:00:00 UTC,4.867912521642367e-07,49300.230122414,169.03209736970197
2015-10-08 00:00:00 UTC,4.859960501222343e-07,49219.695306945905,117.58049263684454
2015-10-09 00:00:00 UTC,4.826549904467765e-07,48881.32642681406,129.32351837046093
2015-10-10 00:00:00 UTC,4.794120299408363e-07,48572.77918653878,44.089533113486375
2015-10-11 00:00:00 UTC,4.863826063617033e-07,49279.01984832495,34.55970300066585
2015-10-12 00:00:00 UTC,4.800406337832553e-07,48636.467691888545,108.16959615824688
2015-10-13 00:00:00 UTC,4.812704172555882e-07,48761.066152749554,119.72439278020832
2015-10-14 00:00:00 UTC,4.68063226871297e-07,47455.51525506503,155.4048239873297
2015-10-15 00:00:00 UTC,4.681781391560374e-07,47473.666462363246,106.76648580172078
2015-10-16 00:00:00 UTC,4.513342108902974e-07,45771.88946412388,155.64028879337542
2015-10-17 00:00:00 UTC,4.343367398174908e-07,44054.164123404604,76.787069347136
2015-10-18 00:00:00 UTC,4.470584291801865e-07,45350.68006824456,47.60132008880342
2015-10-19 00:00:00 UTC,4.415299163401391e-07,44796.01425574565,76.63719477138706
2015-10-20 00:00:00 UTC,4.330094154813749e-07,43937.79367931355,60.130919333705606
2015-10-21 00:00:00 UTC,4.356589927202607e-07,44211.040874619954,73.27692474377024
2015-10-22 00:00:00 UTC,4.248072183338638e-07,43115.64253027082,66.36374763388459
2015-10-23 00:00:00 UTC,4.10882760569673e-07,41708.099614389095,73.35845290629372
2015-10-24 00:00:00 UTC,4.053766219929127e-07,41154.793982010415,71.88335552926497
2015-10-25 00:00:00 UTC,3.956431731854677e-07,40172.12771086744,64.83883753357776
2015-10-26 00:00:00 UTC,4.010790019463717e-07,40729.678175550245,46.8017224986002
2015-10-27 00:00:00 UTC,3.978750533476516e-07,40409.80780116673,89.26022050675394
2015-10-28 00:00:00 UTC,3.977173878568433e-07,40399.31770743618,82.79181023267077
2015-10-29 00:00:00 UTC,4.198118421069779e-07,42649.48206124618,139.71450379438593
2015-10-30 00:00:00 UTC,4.234576539644741e-07,43025.781606007164,323.2728564756547
2015-10-31 00:00:00 UTC,4.116994586675332e-07,41836.81836874823,111.64571918183105
2015-11-01 00:00:00 UTC,4.11391846659996e-07,41811.24369773504,91.19206361642102
2015-11-02 00:00:00 UTC,3.913107150535632e-07,39775.75672702908,78.57856570234344
2015-11-03 00:00:00 UTC,3.666877224925295e-07,37277.973337604235,199.58081262416061
2015-11-04 00:00:00 UTC,3.309072642366221e-07,33644.99906545304,339.31932301266625
2015-11-05 00:00:00 UTC,3.567729779113673e-07,36279.782317577876,124.9346228585467
2015-11-06 00:00:00 UTC,3.699946923277552e-07,37629.41555452803,175.06339469337726
2015-11-07 00:00:00 UTC,3.638621877858867e-07,37010.76299080814,91.41942513093
2015-11-08 00:00:00 UTC,3.564135433886109e-07,36257.97008520819,73.99082167290179
2015-11-09 00:00:00 UTC,3.501071069042193e-07,35621.28543487648,75.64624952710925
2015-11-10 00:00:00 UTC,3.576287139948811e-07,36391.51234993162,148.212839678138
2015-11-11 00:00:00 UTC,3.983950692520107e-07,40545.3463744917,435.50032231172656
2015-11-12 00:00:00 UTC,3.861295586896579e-07,39302.44554304486,350.5193312218324
2015-11-13 00:00:00 UTC,3.935280458878584e-07,40060.95913967286,71.23577745758071
2015-11-14 00:00:00 UTC,3.919105952628135e-07,39901.76525144926,93.21576885985849
2015-11-15 00:00:00 UTC,3.913184002970702e-07,39846.87873398818,93.05743591432582
2015-11-16 00:00:00 UTC,3.939586828944665e-07,40121.16915226279,131.8256167496979
2015-11-17 00:00:00 UTC,3.948154577364823e-07,40213.92824205055,119.40434818587828
2015-11-18 00:00:00 UTC,4.006939138817968e-07,40818.24706058424,219.01449327524617
2015-11-19 00:00:00 UTC,4.011007806238037e-07,40865.176504269315,147.12455867560908
2015-11-20 00:00:00 UTC,3.981940210617297e-07,40574.604790180674,101.75070313166692
2015-11-21 00:00:00 UTC,4.028049257362468e-07,41050.02556686487,75.82372596797039
2015-11-22 00:00:00 UTC,3.915941953571272e-07,39913.06327844407,29.55661308180465
2015-11-23 00:00:00 UTC,3.996295788893347e-07,40737.74962463836,209.41582053410153
2015-11-24 00:00:00 UTC,4.008257450699254e-07,40865.23218098445,164.44586399609383
2015-11-25 00:00:00 UTC,4.082835804024865e-07,41631.24905007909,84.05550350930277
2015-11-26 00:00:00 UTC,3.751851797189189e-07,38261.56633291937,169.54181712279004
2015-11-27 00:00:00 UTC,3.728730444362822e-07,38030.90443708391,92.53093433772555
2015-11-28 00:00:00 UTC,3.697473943852261e-07,37717.26858405816,78.60723765320532
2015-11-29 00:00:00 UTC,3.584007898296107e-07,36564.73666707567,92.31181520586335
2015-11-30 00:00:00 UTC,3.422365717124075e-07,34920.38042223284,122.96752387944983
2015-12-01 00:00:00 UTC,3.497263348926404e-07,35689.44675722026,124.22542691665934
2015-12-02 00:00:00 UTC,3.595517132493674e-07,36697.155828576484,98.7804323686216
2015-12-03 00:00:00 UTC,3.519150729618216e-07,35922.66172184201,167.28567232272164
2015-12-04 00:00:00 UTC,3.558670262095771e-07,36330.98463208729,108.72254280733254
2015-12-05 00:00:00 UTC,3.369153064791217e-07,34400.915537961504,129.39675981793263
2015-12-06 00:00:00 UTC,3.253717857362234e-07,33227.05901887835,141.8616224950006
2015-12-07 00:00:00 UTC,3.24953880917902e-07,33188.90667850934,136.94532675975847
2015-12-08 00:00:00 UTC,3.512380675086256e-07,35879.41052374264,300.0358616023929
2015-12-09 00:00:00 UTC,3.574321917764662e-07,36517.306015304646,391.9307424858562
2015-12-10 00:00:00 UTC,3.463413522669916e-07,35389.06167278475,272.0913605199569
2015-12-11 00:00:00 UTC,3.483125848946725e-07,35595.260240796815,313.4613737311381
2015-12-12 00:00:00 UTC,3.558796503261442e-07,36368.56466611301,201.63853572073037
2015-12-13 00:00:00 UTC,3.506071221458932e-07,35839.68439182482,243.81056483116842
2015-12-14 00:00:00 UTC,3.420702658545828e-07,34971.79058034815,182.1121060764411
2015-12-15 00:00:00 UTC,3.455365006536204e-07,35326.16349607474,200.77618737166114
2015-12-16 00:00:00 UTC,3.562390118289157e-07,36425.462076212345,215.21923673271996
2015-12-17 00:00:00 UTC,3.463113344904384e-07,35415.31974294435,240.1586207828532
2015-12-18 00:00:00 UTC,3.461288951763951e-07,35401.45999871518,206.5881558833252
2015-12-19 00:00:00 UTC,3.496240930667895e-07,35763.80202635781,164.70897656144504
2015-12-20 00:00:00 UTC,3.442696719503693e-07,35220.90752959052,180.76860340588442
2015-12-21 00:00:00 UTC,3.421981057766825e-07,35013.747779007244,273.80162444188744
2015-12-22 00:00:00 UTC,3.392130829574076e-07,34713.05666834179,168.2729344920021
2015-12-23 00:00:00 UTC,3.436762339032574e-07,35174.73424982722,212.33914255570681
2015-12-24 00:00:00 UTC,3.423985990858334e-07,35048.787672779115,163.9395974114157
2015-12-25 00:00:00 UTC,3.393723435455975e-07,34743.72872179628,212.8378134002979
2015-12-26 00:00:00 UTC,3.516900628905329e-07,36009.72720908393,234.53939099155215
2015-12-27 00:00:00 UTC,3.585514328290034e-07,36717.2582870399,168.90403829510342
2015-12-28 00:00:00 UTC,3.285937654838193e-07,33654.034394894246,162.49110364458318
2015-12-29 00:00:00 UTC,3.745777157387241e-07,38368.850504632064,156.98116837772943
2015-12-30 00:00:00 UTC,3.509338410848168e-07,35951.87014442812,226.25293032259734
2015-12-31 00:00:00 UTC,3.527917448777965e-07,36147.140264751106,193.99799241555652
2016-01-01 00:00:00 UTC,3.121535311352705e-07,31987.676581245876,62.52524733599028
2016-01-02 00:00:00 UTC,3.610854969820272e-07,37007.019467765786,117.66592769653384
2016-01-03 00:00:00 UTC,3.497646574211222e-07,35851.70651397791,106.87156674790447
2016-01-04 00:00:00 UTC,3.431036375849224e-07,35173.68706810566,100.27879154248933
2016-01-05 00:00:00 UTC,3.6166423470873e-07,37081.49308894032,105.90468611820458
2016-01-06 00:00:00 UTC,3.760636619706683e-07,38563.322109474095,129.24101360383293
2016-01-07 00:00:00 UTC,3.398597245158965e-07,34850.801483621886,155.17798599012073
2016-01-08 00:00:00 UTC,3.541954069707685e-07,36333.03254695194,271.3536862391492
2016-01-09 00:00:00 UTC,4.125147384875986e-07,42321.49470729527,943.3175766586708
2016-01-10 00:00:00 UTC,4.050784216279043e-07,41564.46618879698,320.76608045244456
2016-01-11 00:00:00 UTC,4.09739673027644e-07,42048.42726096028,201.9187877826175
2016-01-12 00:00:00 UTC,4.262304808970484e-07,43746.656398382496,551.6158392084731
2016-01-13 00:00:00 UTC,4.325139162976303e-07,44397.582136480385,329.6941280864271
2016-01-14 00:00:00 UTC,4.249564669853388e-07,43627.66830430243,164.41442431127564
2016-01-15 00:00:00 UTC,4.068281180662419e-07,41766.54215376357,267.33835027918735
2016-01-16 00:00:00 UTC,4.055554467636529e-07,41647.2140152372,200.116402103892
2016-01-17 00:00:00 UTC,3.950429534334729e-07,40567.667277424785,79.04152549894134
2016-01-18 00:00:00 UTC,3.880216025056865e-07,39857.40871640332,67.63393620773802
2016-01-19 00:00:00 UTC,3.903435695586662e-07,40101.351228733954,78.05851740652177
2016-01-20 00:00:00 UTC,3.942520003817825e-07,40508.38179940575,170.37460885976523
2016-01-21 00:00:00 UTC,3.916560469267103e-07,40247.09940309661,58.21191966294863
2016-01-22 00:00:00 UTC,4.350929912618491e-07,44716.7355049792,242.9200448599341
2016-01-23 00:00:00 UTC,4.401545006322312e-07,45236.93275089424,212.65632060937028
2016-01-24 00:00:00 UTC,4.689314102678709e-07,48207.635191274094,250.10881654969089
2016-01-25 00:00:00 UTC,5.380096827405858e-07,55309.100535866375,479.88847827095236
2016-01-26 00:00:00 UTC,8.693888789806334e-07,89388.07646840092,4298.822656274207
2016-01-27 00:00:00 UTC,1.139125734666098e-06,117121.6480211323,4869.886428880601
2016-01-28 00:00:00 UTC,8.990884048450947e-07,92479.26080541157,3042.799866637891
2016-01-29 00:00:00 UTC,8.339418586905415e-07,85789.96028234881,879.4014609083653
2016-01-30 00:00:00 UTC,6.796798337508347e-07,69929.96589885253,833.944843519268
2016-01-31 00:00:00 UTC,7.215693954344764e-07,74239.84162944368,1047.3955133239187
2016-02-01 00:00:00 UTC,7.067355627063814e-07,72733.0443757328,521.6294179427249
2016-02-02 00:00:00 UTC,6.977433586384299e-07,71817.17579704276,204.5866390219676
2016-02-03 00:00:00 UTC,7.073201763050556e-07,72812.5947939624,260.20645445702627
2016-02-04 00:00:00 UTC,7.363611955548361e-07,75812.33735013347,381.6016345894406
2016-02-05 00:00:00 UTC,7.704818970608916e-07,79335.86542437825,350.4059490476492
2016-02-06 00:00:00 UTC,7.911038626059791e-07,81470.22658771322,754.01819770132
2016-02-07 00:00:00 UTC,7.491104137698195e-07,77155.97930715466,398.0948332702428
2016-02-08 00:00:00 UTC,7.57191183391543e-07,77998.79630419167,255.75863961029506
2016-02-09 00:00:00 UTC,7.683832980586913e-07,79162.28425920804,168.59697299242325
2016-02-10 00:00:00 UTC,7.61013508209145e-07,78413.46942055615,308.5749071864697
2016-02-11 00:00:00 UTC,7.416495412855338e-07,76428.40533408271,515.7092230753656
2016-02-12 00:00:00 UTC,7.690970321133971e-07,79267.6201867302,431.29227188901876
2016-02-13 00:00:00 UTC,7.386079197522789e-07,76135.42570606894,183.6815090625112
2016-02-14 00:00:00 UTC,7.216618207362603e-07,74398.54526873435,157.22914675969355
2016-02-15 00:00:00 UTC,7.275042908933818e-07,75010.8647414597,659.3113739016309
2016-02-16 00:00:00 UTC,6.972779219513416e-07,71903.86236563616,239.5569647824718
2016-02-17 00:00:00 UTC,6.54841220275472e-07,67536.7759976922,276.32765777728935
2016-02-18 00:00:00 UTC,6.434749606558399e-07,66373.33475901658,167.01218154849258
2016-02-19 00:00:00 UTC,6.921192517023436e-07,71400.45094740752,900.239005889982
2016-02-20 00:00:00 UTC,6.522512614413256e-07,67296.64074105374,149.1444939985286
2016-02-21 00:00:00 UTC,6.44818145848639e-07,66538.71493809075,328.15349325029587
2016-02-22 00:00:00 UTC,6.37307849671631e-07,65772.48292600879,245.1978997641257
2016-02-23 00:00:00 UTC,6.575668993706348e-07,67872.42199894317,339.3321705539164
2016-02-24 00:00:00 UTC,6.47587047273413e-07,66851.19740328337,278.03481554952
2016-02-25 00:00:00 UTC,6.239641457640312e-07,64418.522628643565,151.63532158169477
2016-02-26 00:00:00 UTC,6.037557652342478e-07,62340.560522375796,204.44573012682542
2016-02-27 00:00:00 UTC,5.87865876082535e-07,60707.92586674637,326.66632762475007
2016-02-28 00:00:00 UTC,5.83810158914051e-07,60297.20888646508,475.288144633326
2016-02-29 00:00:00 UTC,5.682578401503656e-07,58698.764587219346,323.0430395185572
2016-03-01 00:00:00 UTC,5.725936059853696e-07,59154.58010599884,211.48351654308158
2016-03-02 00:00:00 UTC,5.690592363353468e-07,58797.19456170929,202.0547915989946
2016-03-03 00:00:00 UTC,5.747750487718716e-07,59395.725556946,268.50566275837696
2016-03-04 00:00:00 UTC,5.769912235091515e-07,59632.662345133314,132.47861562520404
2016-03-05 00:00:00 UTC,5.529643139913806e-07,57157.13608828445,215.36748459986416
2016-03-06 00:00:00 UTC,5.403826975198502e-07,55864.136002553336,151.69026308093325
2016-03-07 00:00:00 UTC,5.525283189579384e-07,57127.41097780052,199.1207567862366
2016-03-08 00:00:00 UTC,5.328291852713908e-07,55098.022595272094,111.58985388841013
2016-03-09 00:00:00 UTC,5.480937696366565e-07,56684.04417158473,181.6531739307949
2016-03-10 00:00:00 UTC,5.85037086688521e-07,60512.806875495786,304.70392118147987
2016-03-11 00:00:00 UTC,5.715919406072109e-07,59130.064020207785,201.1688058736675
2016-03-12 00:00:00 UTC,5.705914629679765e-07,59034.49121342167,236.28583929345072
2016-03-13 00:00:00 UTC,5.877254256826376e-07,60815.344178306346,265.80036930064506
2016-03-14 00:00:00 UTC,5.665628138676398e-07,58633.49406364227,189.998782243266
2016-03-15 00:00:00 UTC,5.53691710742965e-07,57309.135209779335,199.19045346841733
2016-03-16 00:00:00 UTC,5.456906069273062e-07,56488.58711861192,234.72242513203915
2016-03-17 00:00:00 UTC,5.290464820985505e-07,54772.9651434334,196.855008154756
2016-03-18 00:00:00 UTC,5.182669596907239e-07,53664.054227277615,156.88863989560585
2016-03-19 00:00:00 UTC,5.359844480995158e-07,55506.02845168678,346.2050142924079
2016-03-20 00:00:00 UTC,5.109416431988596e-07,52919.69801664407,346.3740124586663
2016-03-21 00:00:00 UTC,5.162715507001013e-07,53478.93216000659,217.706252374622
2016-03-22 00:00:00 UTC,5.103857151912116e-07,52876.25874294845,390.3774614809565
2016-03-23 00:00:00 UTC,5.100655408145682e-07,52850.15754104698,349.76559475250434
2016-03-24 00:00:00 UTC,5.122140293643214e-07,53079.86467620656,378.2261735501488
2016-03-25 00:00:00 UTC,5.129753482965e-07,53165.858977367425,238.2016811797292
2016-03-26 00:00:00 UTC,5.087396118416738e-07,52733.9459968897,185.40202875900792
2016-03-27 00:00:00 UTC,5.038051278678895e-07,52229.477554172176,313.9822404191419
2016-03-28 00:00:00 UTC,5.052915338993344e-07,52390.489471949666,321.8544913090742
2016-03-29 00:00:00 UTC,6.158123912335609e-07,63858.241906504554,3197.0776686350823
2016-03-30 00:00:00 UTC,5.598805648322865e-07,58066.02498666214,769.9807339027288
2016-03-31 00:00:00 UTC,5.593217817788096e-07,58015.704093695334,351.1122177500387
2016-04-01 00:00:00 UTC,5.360272252782515e-07,55606.88312532489,315.5337700823108
2016-04-02 00:00:00 UTC,5.379517150177474e-07,55813.96685125629,283.3735815776153
2016-04-03 00:00:00 UTC,5.292975406007994e-07,54916.07250396047,328.22628237032603
2016-04-04 00:00:00 UTC,5.273765140590578e-07,54731.254854018174,200.67766614221318
2016-04-05 00:00:00 UTC,5.044220848011485e-07,52356.010649585325,344.18157358582596
2016-04-06 00:00:00 UTC,5.05644523725194e-07,52489.861923795244,249.79101516836033
2016-04-07 00:00:00 UTC,4.934226001256535e-07,51227.97183122454,255.4439825735071
2016-04-08 00:00:00 UTC,5.024812414590428e-07,52175.46185516083,312.921364692821
2016-04-09 00:00:00 UTC,5.065626144736466e-07,52599.25383876167,258.08486718891373
2016-04-10 00:00:00 UTC,4.811660221645326e-07,49975.61940189956,348.8413135902051
2016-04-11 00:00:00 UTC,4.999491880308461e-07,51933.47072278163,150.38465814808637
2016-04-12 00:00:00 UTC,5.371750488477567e-07,55807.88062454619,304.44388029201446
2016-04-13 00:00:00 UTC,5.536729951272615e-07,57529.48454150013,636.6751184927285
2016-04-14 00:00:00 UTC,5.408580295533502e-07,56205.36965113864,177.89461143885785
2016-04-15 00:00:00 UTC,5.421437552458872e-07,56346.541732886115,236.83848067075843
2016-04-16 00:00:00 UTC,5.32518409376771e-07,55353.48908277092,73.82873259618586
2016-04-17 00:00:00 UTC,5.311209227598198e-07,55215.59153179472,149.9067287549201
2016-04-18 00:00:00 UTC,5.145383789829109e-07,53498.85906265122,181.7526953118479
2016-04-19 00:00:00 UTC,5.085273796322455e-07,52880.88554438575,191.22532148000263
2016-04-20 00:00:00 UTC,5.114955756412668e-07,53196.648451001165,205.12282711036968
2016-04-21 00:00:00 UTC,5.038924260984351e-07,52412.89813087783,214.7392811773867
2016-04-22 00:00:00 UTC,5.044357227728607e-07,52476.354945682644,91.22343217474365
2016-04-23 00:00:00 UTC,4.955196019850845e-07,51555.69423965647,195.20391842197847
2016-04-24 00:00:00 UTC,4.976294023257823e-07,51782.124959002984,259.81215702882434
2016-04-25 00:00:00 UTC,5.024171050755854e-07,52280.32185190796,226.20359346122086
2016-04-26 00:00:00 UTC,4.996931574592022e-07,52010.79595565842,313.4108913076947
2016-04-27 00:00:00 UTC,5.058145398944955e-07,52654.96880078578,312.4240098854904
2016-04-28 00:00:00 UTC,5.093036884925978e-07,53025.255298540345,264.65861851301935
2016-04-29 00:00:00 UTC,5.045561900793472e-07,52537.9194870483,183.7241951687243
2016-04-30 00:00:00 UTC,5.086011229010188e-07,52961.18934817255,152.58556429139912
2016-05-01 00:00:00 UTC,4.991412018434036e-07,51983.00909536706,99.81643873365455
2016-05-02 00:00:00 UTC,5.166757087741933e-07,53816.23734014109,167.72616944457536
2016-05-03 00:00:00 UTC,5.042787613401761e-07,52531.896975988384,184.5938743882834
2016-05-04 00:00:00 UTC,5.063862508152481e-07,52762.077707656346,129.70934265528305
2016-05-05 00:00:00 UTC,4.966565070483509e-07,51755.10366683142,139.6221593989439
2016-05-06 00:00:00 UTC,4.835111883102946e-07,50391.95070247644,250.57606591607552
2016-05-07 00:00:00 UTC,4.891067535669672e-07,50981.87924312916,127.86753583813163
2016-05-08 00:00:00 UTC,4.861666032644731e-07,50682.12785746189,71.14797970319566
2016-05-09 00:00:00 UTC,4.857481899714448e-07,50645.179608738596,129.86530749797018
2016-05-10 00:00:00 UTC,4.930031218646483e-07,51408.40347893803,139.70155050813713
2016-05-11 00:00:00 UTC,4.95458954885398e-07,51671.34036361194,124.74393696766425
2016-05-12 00:00:00 UTC,5.173316482761288e-07,53959.60105160252,423.5123628068708
2016-05-13 00:00:00 UTC,5.152849816367966e-07,53753.270782198,676.8332278764574
2016-05-14 00:00:00 UTC,5.124226857704292e-07,53461.68349682572,282.1211536448873
2016-05-15 00:00:00 UTC,5.071173390311675e-07,52915.22801850687,191.0846034089146
2016-05-16 00:00:00 UTC,5.030935392851752e-07,52502.314666184306,216.23668688322132
2016-05-17 00:00:00 UTC,4.983270403323096e-07,52011.79636883024,220.72801252402064
2016-05-18 00:00:00 UTC,4.990678922183368e-07,52095.92658078127,153.6659751244344
2016-05-19 00:00:00 UTC,5.098658968219564e-07,53230.148759908145,294.0235984634568
2016-05-20 00:00:00 UTC,5.127087459254211e-07,53534.09225523887,301.922054659117
2016-05-21 00:00:00 UTC,5.103602362196151e-07,53296.00928074121,75.23365479152552
2016-05-22 00:00:00 UTC,5.079181763612764e-07,53047.99612832546,135.05019757800378
2016-05-23 00:00:00 UTC,5.028196228745391e-07,52522.515887319634,99.52771804841946
2016-05-24 00:00:00 UTC,5.006974969164148e-07,52307.76641103183,106.96911798300965
2016-05-25 00:00:00 UTC,4.92693074267634e-07,51478.13818841897,175.34303037808752
2016-05-26 00:00:00 UTC,4.997705102005679e-07,52224.53770184307,163.81993486616415
2016-05-27 00:00:00 UTC,4.674700169843945e-07,48853.66234576963,630.6493308358719
2016-05-28 00:00:00 UTC,4.129869574691017e-07,43165.547431663246,568.2378302575481
2016-05-29 00:00:00 UTC,4.2238145290053687e-07,44147.463520799065,623.4609036080601
2016-05-30 00:00:00 UTC,4.283157395224119e-07,44779.52712859193,233.03082706181237
2016-05-31 00:00:00 UTC,4.2719630945424986e-07,44668.406417032136,307.74577515937017
2016-06-01 00:00:00 UTC,4.319045415170251e-07,45166.68330871485,70.64276683084633
2016-06-02 00:00:00 UTC,4.274572598970343e-07,44707.5249325283,130.30406450129053
2016-06-03 00:00:00 UTC,4.176508467568261e-07,43687.65467016235,176.48273958893705
2016-06-04 00:00:00 UTC,4.1450795090228596e-07,43364.61647531222,161.43467350411072
2016-06-05 00:00:00 UTC,4.0959444928307883e-07,42856.25747246725,95.17710666744469
2016-06-06 00:00:00 UTC,3.9831513588739985e-07,41681.534613598604,175.70563565974538
2016-06-07 00:00:00 UTC,4.1348604615181994e-07,43274.80223525516,294.72774067842846
2016-06-08 00:00:00 UTC,4.2054146954984605e-07,44019.06548156475,288.1343584553076
2016-06-09 00:00:00 UTC,4.5609322927292785e-07,47746.6211294035,830.149037567532
2016-06-10 00:00:00 UTC,4.476767377264618e-07,46871.71691793478,546.5602666995162
2016-06-11 00:00:00 UTC,4.153028275214732e-07,43487.87938627689,289.3997777749766
2016-06-12 00:00:00 UTC,3.8732966766184923e-07,40564.101686965994,807.9202652437699
2016-06-13 00:00:00 UTC,4.1561134810030566e-07,43531.735831636215,1128.954258006041
2016-06-14 00:00:00 UTC,4.567667477633877e-07,47848.68482990552,1767.3762859603764
2016-06-15 00:00:00 UTC,4.4715589257012434e-07,46848.1368143207,481.08907581959045
2016-06-16 00:00:00 UTC,4.3268153065216717e-07,45337.65853110169,488.67966446673415
2016-06-17 00:00:00 UTC,4.250386309381987e-07,44542.672545613364,887.7958323830309
2016-06-18 00:00:00 UTC,4.2612127630258826e-07,44662.01962339652,379.28398798917516
2016-06-19 00:00:00 UTC,4.330720709678959e-07,45395.13689802478,492.6469762207029
2016-06-20 00:00:00 UTC,4.3527192714948354e-07,45631.81418499792,677.7940390178088
2016-06-21 00:00:00 UTC,4.557942966918113e-07,47789.54240529777,944.0980155659618
2016-06-22 00:00:00 UTC,4.302331552352249e-07,45115.44661895384,670.1037228890121
2016-06-23 00:00:00 UTC,4.5593232534660424e-07,47816.624797011515,773.7182118453601
2016-06-24 00:00:00 UTC,4.2395774409872515e-07,44469.09296262737,660.8908971919528
2016-06-25 00:00:00 UTC,4.292547020868294e-07,45030.679548377964,495.1982147412497
2016-06-26 00:00:00 UTC,4.495524719920135e-07,47166.24645091482,341.0639004264016
2016-06-27 00:00:00 UTC,4.4504687678948926e-07,46699.672069134394,230.51432924350496
2016-06-28 00:00:00 UTC,4.6115315014176374e-07,48396.74501957787,1030.608190037164
2016-06-29 00:00:00 UTC,4.618059377079763e-07,48471.593136399744,539.8491792204896
2016-06-30 00:00:00 UTC,4.414929063443214e-07,46345.66561355984,516.1033318553059
2016-07-01 00:00:00 UTC,4.4196265163661467e-07,46401.03439668142,378.7371338057289
2016-07-02 00:00:00 UTC,4.3567509395086964e-07,45746.98098068153,239.77413024878908
2016-07-03 00:00:00 UTC,4.2632867253731575e-07,44771.498015036115,665.8344384027201
2016-07-04 00:00:00 UTC,4.210865164863536e-07,44226.776707169796,223.04328916862133
2016-07-05 00:00:00 UTC,4.2435180746190766e-07,44575.62270949429,217.43302139321796
2016-07-06 00:00:00 UTC,4.161013863067026e-07,43714.75575478985,383.8905950579454
2016-07-07 00:00:00 UTC,4.31394019448649e-07,45327.32257341437,289.9119272356353
2016-07-08 00:00:00 UTC,4.1267672382675025e-07,43366.35184706606,305.4066822537865
2016-07-09 00:00:00 UTC,4.1447373456839825e-07,43560.942400115215,171.95642790588732
2016-07-10 00:00:00 UTC,4.1687144850151414e-07,43818.71523915774,134.6499678249627
2016-07-11 00:00:00 UTC,4.1214051804927996e-07,43327.143079500114,305.1827552766655
2016-07-12 00:00:00 UTC,3.975900921632183e-07,41802.979983955134,516.4564212071872
2016-07-13 00:00:00 UTC,3.9659283814368564e-07,41703.5349161677,273.62344593277425
2016-07-14 00:00:00 UTC,3.942715283637015e-07,41464.93112210557,219.32454476326157
2016-07-15 00:00:00 UTC,3.917582666531787e-07,41206.01809617649,217.92647277257282
2016-07-16 00:00:00 UTC,3.954746011303242e-07,41602.38124797236,91.61729656749472
2016-07-17 00:00:00 UTC,3.8376047579868284e-07,40375.402937123254,144.47391128545692
2016-07-18 00:00:00 UTC,3.714456241806763e-07,39084.89080271903,281.11719820234237
2016-07-19 00:00:00 UTC,3.63813732882749e-07,38286.88410471693,279.3738099094372
2016-07-20 00:00:00 UTC,3.627182635518168e-07,38176.64870225605,143.58794726283762
2016-07-21 00:00:00 UTC,3.56900608684586e-07,37569.31665323934,313.9321300906668
2016-07-22 00:00:00 UTC,3.649267621123117e-07,38419.27668478753,319.93249508116025
2016-07-23 00:00:00 UTC,3.637248897220607e-07,38297.80472487168,318.8788095954579
2016-07-24 00:00:00 UTC,3.7085948288342545e-07,39054.10379106127,369.0055905896199
2016-07-25 00:00:00 UTC,3.7308814048691704e-07,39293.98978068294,131.42173144046612
2016-07-26 00:00:00 UTC,3.691876626492248e-07,38888.29854209113,256.3261422490167
2016-07-27 00:00:00 UTC,3.5655955878779564e-07,37563.05622527588,176.63551689384911
2016-07-28 00:00:00 UTC,3.628027413020288e-07,38225.755905644095,91.58155863483726
2016-07-29 00:00:00 UTC,3.6054392193276116e-07,37992.71873738177,107.55710992448974
2016-07-30 00:00:00 UTC,3.595861034123231e-07,37896.77823185377,72.00183267120151
2016-07-31 00:00:00 UTC,3.703408525379639e-07,39035.701713735434,101.49580188544986
2016-08-01 00:00:00 UTC,3.6761524179667785e-07,38753.47961381686,164.4189490617888
2016-08-02 00:00:00 UTC,3.8406397044055196e-07,40492.83462326107,322.88192767041306
2016-08-03 00:00:00 UTC,3.8170575998752407e-07,40249.51905291238,276.6336180833972
